Query,URI,Title,Definition,Synonyms,Parent_URI,Children
Tunnel,http://id.who.int/icd/entity/1781288740,Aorto-left ventricular tunnel,A congenital cardiovascular malformation in which there is a paravalvar communication between the ascending aorta and the left ventricle.,aorta-left ventricle tunnel,,[]
Tunnel,http://id.who.int/icd/entity/1166626076,Aorto-right ventricular tunnel,A congenital cardiovascular malformation in which there is a paravalvar communication between the ascending aorta and the right ventricle.,aorto-right ventricle tunnel,,[]
Tunnel,http://id.who.int/icd/entity/190565750,"Cardiovascular devices associated with injury or harm, central venous catheter",,injury or harm associated with central line; injury or harm associated with tunneled catheter; injury or harm associated with PICC - [peripherally inserted central line]; injury or harm associated with implanted port,,[]
Tunnel,http://id.who.int/icd/entity/1686811780,Ulnar nerve cubital tunnel syndrome,,,,[]
Tunnel,http://id.who.int/icd/entity/1732462765,Acquired narrowing of constructed cardiac intraventricular tunnel,Impeded or blocked flow in an intraventricular tunnel due to narrowing or stenosis.,,,[]
Tunnel,http://id.who.int/icd/entity/159716932,Subaortic stenosis due to fibromuscular tunnel,A congenital cardiovascular malformation in which there is a long-segment fibrous and/or muscular subaortic stenosis.,diffuse fibromuscular subaortic obstruction,,[]
Tunnel,http://id.who.int/icd/entity/34112626,"Dependence on renal dialysis, acute haemodialysis, acute intermittent haemodialysis with cuffed haemodialysis catheter",,"haemodialysis catheter, NOS; tunnelled haemodialysis catheter",,[]
Tunnel,http://id.who.int/icd/entity/1441846330,"Infant or child product, play tent, tunnel, or other enclosure",,,,[]
Tunnel,http://id.who.int/icd/entity/585097934,"Dependence on renal dialysis, acute haemodialysis, other, with cuffed haemodialysis catheter",,"dependence on renal dialysis, acute haemodialysis, other, with cuffed tunnelled haemodialysis catheter",,[]
Tunnel,http://id.who.int/icd/entity/169338961,"Dependence on renal dialysis, chronic haemodialysis, other, with cuffed haemodialysis catheter",,"dependence on renal dialysis, chronic haemodialysis, other, with cuffed tunnelled haemodialysis catheter",,[]
Tunnel,http://id.who.int/icd/entity/1066228303,"Dependence on renal dialysis, chronic haemodialysis, frequent chronic haemodialysis with cuffed haemodialysis catheter",,"dependence on renal dialysis, chronic haemodialysis, frequent chronic haemodialysis with cuffed tunnelled haemodialysis catheter",,[]
Tunnel,http://id.who.int/icd/entity/1299732238,"Dependence on renal dialysis, chronic haemodialysis, standard chronic haemodialysis with cuffed haemodialysis catheter",,"dependence on renal dialysis, chronic haemodialysis, standard chronic haemodialysis with cuffed tunnelled haemodialysis catheter",,[]
Tunnel,http://id.who.int/icd/entity/771440351,"Dependence on renal dialysis, acute haemodialysis, continuous haemodiafiltration with cuffed haemodialysis catheter",,"dependence on renal dialysis, acute haemodialysis, continuous haemodiafiltration with cuffed haemodialysis catheter NOS; dependence on renal dialysis, acute haemodialysis, continuous haemodiafiltration with cuffed haemodialysis catheter, tunnelled",,[]
Tunnel,http://id.who.int/icd/entity/1810631203,"Dependence on renal dialysis, acute haemodialysis, continuous haemofiltration with cuffed haemodialysis catheter",,"dependence on renal dialysis, acute haemodialysis, continuous haemofiltration with cuffed tunnelled, haemodialysis catheter",,[]
Tunnel,http://id.who.int/icd/entity/951511679,"Dependence on renal dialysis, acute haemodialysis, slow long efficiency dialysis with cuffed haemodialysis catheter",,"dependence on renal dialysis, acute haemodialysis, slow long efficiency dialysis with cuffed haemodialysis catheter, tunnelled",,[]
River,http://id.who.int/icd/entity/628816665,Surface fresh water bodies,"Features of the waterscape, such as lakes, ponds, rivers and streams.",,,[]
River,http://id.who.int/icd/entity/2016767558,Blue River virus,,,,[]
River,http://id.who.int/icd/entity/1085418398,Ross River disease,"A disease caused by an infection with Ross River disease virus. This disease is characterised by arthralgia, with or without arthritis. This disease may also present with fever, fatigue, headache, swollen glands, arthralgia, or maculopapular rash commonly affecting the limbs and trunks. Transmission is through the bite of an infected mosquito. Confirmation is by detection of IgM or IgG anti-Ross River disease virus antibodies in a serum sample.",Epidemic polyarthritis and exanthema; Ross River fever; epidemic australian polyarthritis; Ross River disorder; Ross River mosquito-borne viral fever; RR - [Ross River] fever; epidemic polyarthritis,,[]
